CLAIM_ID,ERROR_REASON
CLM20223,Invalid Amount
CLM20223,Invalid Amount
CLM20224,Invalid Amount
CLM20225,Invalid Amount
CLM20226,Invalid Amount
CLM20227,Invalid Amount
CLM20228,Invalid Amount
CLM20228,Invalid Amount
CLM20228,Invalid Amount
CLM20229,Invalid Amount
CLM20230,Invalid Amount
CLM20231,Invalid Amount
CLM20232,Invalid Amount
CLM20233,Invalid Amount
CLM20233,Invalid Amount
CLM20234,Invalid Amount
CLM20235,Invalid Amount
CLM20235,Invalid Amount
CLM20236,Invalid Amount
CLM20237,Invalid Amount
CLM20238,Invalid Amount
CLM20239,Invalid Amount
CLM20240,Invalid Amount
CLM20241,Invalid Amount
CLM20242,Invalid Amount
CLM20242,Invalid Amount
CLM20242,Invalid Amount
CLM20243,Invalid Amount
CLM20243,Invalid Amount
CLM20243,Invalid Amount
CLM20243,Invalid Amount
CLM20243,Invalid Amount
CLM20244,Invalid Amount
CLM20245,Invalid Amount
CLM20246,Invalid Amount
CLM20246,Invalid Amount
CLM20246,Invalid Amount
CLM20247,Invalid Amount
CLM20248,Invalid Amount
CLM20249,Invalid Amount
CLM20250,Invalid Amount
CLM20251,Invalid Amount
CLM20251,Invalid Amount
CLM20251,Invalid Amount
CLM20251,Invalid Amount
CLM20252,Invalid Amount
CLM20253,Invalid Amount
CLM20253,Invalid Amount
CLM20253,Invalid Amount
CLM20254,Invalid Amount
CLM20254,Invalid Amount
CLM20254,Invalid Amount
CLM20254,Invalid Amount
CLM20255,Invalid Amount
CLM20256,Invalid Amount
CLM20257,Invalid Amount
CLM20258,Invalid Amount
CLM20258,Invalid Amount
CLM20258,Invalid Amount
CLM20259,Invalid Amount
CLM20260,Invalid Amount
CLM20260,Invalid Amount
CLM20260,Invalid Amount
CLM20260,Invalid Amount
CLM20261,Invalid Amount
CLM20262,Invalid Amount
CLM20263,Invalid Amount
CLM20264,Invalid Amount
CLM20265,Invalid Amount
CLM20265,Invalid Amount
CLM20266,Invalid Amount
CLM20266,Invalid Amount
CLM20267,Invalid Amount
CLM20267,Invalid Amount
CLM20268,Invalid Amount
CLM20268,Invalid Amount
CLM20269,Invalid Amount
CLM20270,Invalid Amount
CLM20271,Invalid Amount
CLM20272,Invalid Amount
CLM20273,Invalid Amount
CLM20274,Invalid Amount
CLM20274,Invalid Amount
CLM20274,Invalid Amount
CLM20274,Invalid Amount
CLM20275,Invalid Amount
CLM20276,Invalid Amount
CLM20276,Invalid Amount
CLM20276,Invalid Amount
CLM20277,Invalid Amount
CLM20278,Invalid Amount
CLM20279,Invalid Amount
CLM20280,Invalid Amount
CLM20281,Invalid Amount
CLM20282,Invalid Amount
CLM20283,Invalid Amount
CLM20284,Invalid Amount
CLM20285,Invalid Amount
CLM20285,Invalid Amount
CLM20285,Invalid Amount
CLM20286,Invalid Amount
CLM20287,Invalid Amount
CLM20288,Invalid Amount
CLM20289,Invalid Amount
CLM20289,Invalid Amount
CLM20290,Invalid Amount
CLM20291,Invalid Amount
CLM20292,Invalid Amount
CLM20293,Invalid Amount
CLM20294,Invalid Amount
CLM20294,Invalid Amount
CLM20294,Invalid Amount
CLM20294,Invalid Amount
CLM20294,Invalid Amount
CLM20294,Invalid Amount
CLM20294,Invalid Amount
CLM20294,Invalid Amount
CLM20295,Invalid Amount
CLM20296,Invalid Amount
CLM20296,Invalid Amount
CLM20297,Invalid Amount
CLM20297,Invalid Amount
CLM20298,Invalid Amount
CLM20299,Invalid Amount
CLM20299,Invalid Amount
CLM20299,Invalid Amount
CLM20299,Invalid Amount
CLM20300,Invalid Amount
CLM20300,Invalid Amount
CLM20301,Invalid Amount
CLM20302,Invalid Amount
CLM20303,Invalid Amount
CLM20304,Invalid Amount
CLM20305,Invalid Amount
CLM20306,Invalid Amount
CLM20307,Invalid Amount
CLM20308,Invalid Amount
CLM20309,Invalid Amount
CLM20310,Invalid Amount
CLM20310,Invalid Amount
CLM20310,Invalid Amount
CLM20311,Invalid Amount
CLM20311,Invalid Amount
CLM20311,Invalid Amount
CLM20311,Invalid Amount
CLM20311,Invalid Amount
CLM20312,Invalid Amount
CLM20312,Invalid Amount
CLM20313,Invalid Amount
CLM20314,Invalid Amount
CLM20314,Invalid Amount
CLM20315,Invalid Amount
CLM20315,Invalid Amount
CLM20316,Invalid Amount
CLM20317,Invalid Amount
CLM20318,Invalid Amount
CLM20318,Invalid Amount
CLM20318,Invalid Amount
CLM20319,Invalid Amount
CLM20320,Invalid Amount
CLM20321,Invalid Amount
CLM20321,Invalid Amount
CLM20321,Invalid Amount
CLM20321,Invalid Amount
CLM20322,Invalid Amount
CLM20323,Invalid Amount
CLM20324,Invalid Amount
CLM20324,Invalid Amount
CLM20325,Invalid Amount
CLM20326,Invalid Amount
CLM20326,Invalid Amount
CLM20327,Invalid Amount
CLM20328,Invalid Amount
CLM20328,Invalid Amount
CLM20328,Invalid Amount
CLM20329,Invalid Amount
CLM20331,Invalid Amount
CLM20332,Invalid Amount
CLM20333,Invalid Amount
CLM20334,Invalid Amount
CLM20335,Invalid Amount
CLM20335,Invalid Amount
CLM20336,Invalid Amount
CLM20337,Invalid Amount
CLM20338,Invalid Amount
CLM20338,Invalid Amount
CLM20339,Invalid Amount
CLM20339,Invalid Amount
CLM20340,Invalid Amount
CLM20340,Invalid Amount
CLM20341,Invalid Amount
CLM20341,Invalid Amount
CLM20341,Invalid Amount
CLM20342,Invalid Amount
CLM20342,Invalid Amount
CLM20343,Invalid Amount
CLM20343,Invalid Amount
CLM20344,Invalid Amount
CLM20344,Invalid Amount
CLM20345,Invalid Amount
CLM20345,Invalid Amount
CLM20345,Invalid Amount
CLM20345,Invalid Amount
CLM20345,Invalid Amount
CLM20346,Invalid Amount
CLM20346,Invalid Amount
CLM20347,Invalid Amount
CLM20347,Invalid Amount
CLM20348,Invalid Amount
CLM20348,Invalid Amount
CLM20348,Invalid Amount
CLM20349,Invalid Amount
CLM20349,Invalid Amount
CLM20350,Invalid Amount
CLM20350,Invalid Amount
CLM20350,Invalid Amount
CLM20351,Invalid Amount
CLM20351,Invalid Amount
CLM20352,Invalid Amount
CLM20352,Invalid Amount
CLM20353,Invalid Amount
CLM20353,Invalid Amount
CLM20353,Invalid Amount
CLM20353,Invalid Amount
CLM20353,Invalid Amount
CLM20353,Invalid Amount
CLM20354,Invalid Amount
CLM20354,Invalid Amount
CLM20355,Invalid Amount
CLM20355,Invalid Amount
CLM20356,Invalid Amount
CLM20356,Invalid Amount
CLM20357,Invalid Amount
CLM20357,Invalid Amount
CLM20357,Invalid Amount
CLM20357,Invalid Amount
CLM20358,Invalid Amount
CLM20358,Invalid Amount
CLM20359,Invalid Amount
CLM20359,Invalid Amount
CLM20360,Invalid Amount
CLM20360,Invalid Amount
CLM20361,Invalid Amount
CLM20361,Invalid Amount
CLM20361,Invalid Amount
CLM20362,Invalid Amount
CLM20362,Invalid Amount
CLM20362,Invalid Amount
CLM20362,Invalid Amount
CLM20363,Invalid Amount
CLM20363,Invalid Amount
CLM20364,Invalid Amount
CLM20364,Invalid Amount
CLM20365,Invalid Amount
CLM20365,Invalid Amount
CLM20366,Invalid Amount
CLM20366,Invalid Amount
CLM20366,Invalid Amount
CLM20366,Invalid Amount
CLM20367,Invalid Amount
CLM20367,Invalid Amount
CLM20367,Invalid Amount
CLM20368,Invalid Amount
CLM20368,Invalid Amount
CLM20369,Invalid Amount
CLM20370,Invalid Amount
CLM20370,Invalid Amount
CLM20371,Invalid Amount
CLM20371,Invalid Amount
CLM20372,Invalid Amount
CLM20372,Invalid Amount
CLM20373,Invalid Amount
CLM20373,Invalid Amount
CLM20374,Invalid Amount
CLM20374,Invalid Amount
CLM20376,Invalid Amount
CLM20376,Invalid Amount
CLM20377,Invalid Amount
CLM20377,Invalid Amount
CLM20377,Invalid Amount
CLM20377,Invalid Amount
CLM20378,Invalid Amount
CLM20378,Invalid Amount
CLM20379,Invalid Amount
CLM20379,Invalid Amount
CLM20380,Invalid Amount
CLM20380,Invalid Amount
CLM20380,Invalid Amount
CLM20380,Invalid Amount
CLM20381,Invalid Amount
CLM20381,Invalid Amount
CLM20382,Invalid Amount
CLM20382,Invalid Amount
CLM20382,Invalid Amount
CLM20382,Invalid Amount
CLM20382,Invalid Amount
CLM20382,Invalid Amount
CLM20383,Invalid Amount
CLM20383,Invalid Amount
CLM20384,Invalid Amount
CLM20384,Invalid Amount
CLM20385,Invalid Amount
CLM20385,Invalid Amount
CLM20386,Invalid Amount
CLM20386,Invalid Amount
CLM20387,Invalid Amount
CLM20387,Invalid Amount
CLM20388,Invalid Amount
CLM20388,Invalid Amount
CLM20389,Invalid Amount
CLM20389,Invalid Amount
CLM20390,Invalid Amount
CLM20390,Invalid Amount
CLM20391,Invalid Amount
CLM20391,Invalid Amount
CLM20392,Invalid Amount
CLM20392,Invalid Amount
CLM20392,Invalid Amount
CLM20392,Invalid Amount
CLM20393,Invalid Amount
CLM20393,Invalid Amount
CLM20394,Invalid Amount
CLM20394,Invalid Amount
CLM20395,Invalid Amount
CLM20395,Invalid Amount
CLM20396,Invalid Amount
CLM20396,Invalid Amount
CLM20397,Invalid Amount
CLM20397,Invalid Amount
CLM20397,Invalid Amount
CLM20397,Invalid Amount
CLM20398,Invalid Amount
CLM20398,Invalid Amount
CLM20399,Invalid Amount
CLM20399,Invalid Amount
CLM20399,Invalid Amount
CLM20400,Invalid Amount
CLM20400,Invalid Amount
CLM20400,Invalid Amount
CLM20400,Invalid Amount
CLM20401,Invalid Amount
CLM20401,Invalid Amount
CLM20402,Invalid Amount
CLM20402,Invalid Amount
CLM20403,Invalid Amount
CLM20403,Invalid Amount
CLM20403,Invalid Amount
CLM20404,Invalid Amount
CLM20404,Invalid Amount
CLM20404,Invalid Amount
CLM20404,Invalid Amount
CLM20404,Invalid Amount
CLM20404,Invalid Amount
CLM20405,Invalid Amount
CLM20405,Invalid Amount
CLM20406,Invalid Amount
CLM20406,Invalid Amount
CLM20406,Invalid Amount
CLM20407,Invalid Amount
CLM20407,Invalid Amount
CLM20408,Invalid Amount
CLM20408,Invalid Amount
CLM20408,Invalid Amount
CLM20409,Invalid Amount
CLM20409,Invalid Amount
CLM20410,Invalid Amount
CLM20410,Invalid Amount
CLM20411,Invalid Amount
CLM20411,Invalid Amount
CLM20412,Invalid Amount
CLM20412,Invalid Amount
CLM20413,Invalid Amount
CLM20413,Invalid Amount
CLM20413,Invalid Amount
CLM20413,Invalid Amount
CLM20414,Invalid Amount
CLM20414,Invalid Amount
CLM20415,Invalid Amount
CLM20415,Invalid Amount
CLM20416,Invalid Amount
CLM20416,Invalid Amount
CLM20417,Invalid Amount
CLM20417,Invalid Amount
CLM20418,Invalid Amount
CLM20418,Invalid Amount
CLM20419,Invalid Amount
CLM20419,Invalid Amount
CLM20420,Invalid Amount
CLM20420,Invalid Amount
CLM20421,Invalid Amount
CLM20421,Invalid Amount
CLM20422,Invalid Amount
CLM20422,Invalid Amount
CLM20423,Invalid Amount
CLM20423,Invalid Amount
CLM20424,Invalid Amount
CLM20424,Invalid Amount
CLM20425,Invalid Amount
CLM20425,Invalid Amount
CLM20426,Invalid Amount
CLM20426,Invalid Amount
CLM20426,Invalid Amount
CLM20427,Invalid Amount
CLM20427,Invalid Amount
CLM20427,Invalid Amount
CLM20428,Invalid Amount
CLM20428,Invalid Amount
CLM20429,Invalid Amount
CLM20429,Invalid Amount
CLM20430,Invalid Amount
CLM20430,Invalid Amount
CLM20431,Invalid Amount
CLM20431,Invalid Amount
CLM20432,Invalid Amount
CLM20432,Invalid Amount
CLM20433,Invalid Amount
CLM20433,Invalid Amount
CLM20434,Invalid Amount
CLM20434,Invalid Amount
CLM20435,Invalid Amount
CLM20435,Invalid Amount
CLM20436,Invalid Amount
CLM20436,Invalid Amount
CLM20437,Invalid Amount
CLM20437,Invalid Amount
CLM20438,Invalid Amount
CLM20438,Invalid Amount
CLM20439,Invalid Amount
CLM20439,Invalid Amount
CLM20440,Invalid Amount
CLM20440,Invalid Amount
CLM20441,Invalid Amount
CLM20441,Invalid Amount
CLM20441,Invalid Amount
CLM20442,Invalid Amount
CLM20442,Invalid Amount
CLM20442,Invalid Amount
CLM20442,Invalid Amount
CLM20443,Invalid Amount
CLM20443,Invalid Amount
CLM20443,Invalid Amount
CLM20444,Invalid Amount
CLM20444,Invalid Amount
CLM20445,Invalid Amount
CLM20445,Invalid Amount
CLM20446,Invalid Amount
CLM20446,Invalid Amount
CLM20447,Invalid Amount
CLM20447,Invalid Amount
CLM20448,Invalid Amount
CLM20448,Invalid Amount
CLM20449,Invalid Amount
CLM20449,Invalid Amount
CLM20450,Invalid Amount
CLM20450,Invalid Amount
CLM20451,Invalid Amount
CLM20451,Invalid Amount
CLM20452,Invalid Amount
CLM20452,Invalid Amount
CLM20453,Invalid Amount
CLM20453,Invalid Amount
CLM20454,Invalid Amount
CLM20454,Invalid Amount
CLM20455,Invalid Amount
CLM20455,Invalid Amount
CLM20456,Invalid Amount
CLM20456,Invalid Amount
CLM20457,Invalid Amount
CLM20457,Invalid Amount
CLM20458,Invalid Amount
CLM20458,Invalid Amount
CLM20459,Invalid Amount
CLM20459,Invalid Amount
CLM20460,Invalid Amount
CLM20460,Invalid Amount
CLM20461,Invalid Amount
CLM20461,Invalid Amount
CLM20462,Invalid Amount
CLM20462,Invalid Amount
CLM20463,Invalid Amount
CLM20463,Invalid Amount
CLM20464,Invalid Amount
CLM20464,Invalid Amount
CLM20465,Invalid Amount
CLM20465,Invalid Amount
CLM20466,Invalid Amount
CLM20466,Invalid Amount
CLM20467,Invalid Amount
CLM20467,Invalid Amount
CLM20468,Invalid Amount
CLM20468,Invalid Amount
CLM20468,Invalid Amount
CLM20469,Invalid Amount
CLM20469,Invalid Amount
CLM20469,Invalid Amount
CLM20469,Invalid Amount
CLM20471,Invalid Amount
CLM20471,Invalid Amount
CLM20472,Invalid Amount
CLM20472,Invalid Amount
CLM20473,Invalid Amount
CLM20473,Invalid Amount
CLM20474,Invalid Amount
CLM20474,Invalid Amount
CLM20475,Invalid Amount
CLM20475,Invalid Amount
CLM20476,Invalid Amount
CLM20476,Invalid Amount
CLM20477,Invalid Amount
CLM20477,Invalid Amount
CLM20478,Invalid Amount
CLM20478,Invalid Amount
CLM20479,Invalid Amount
CLM20479,Invalid Amount
CLM20480,Invalid Amount
CLM20480,Invalid Amount
CLM20481,Invalid Amount
CLM20481,Invalid Amount
CLM20482,Invalid Amount
CLM20482,Invalid Amount
CLM20483,Invalid Amount
CLM20483,Invalid Amount
CLM20484,Invalid Amount
CLM20484,Invalid Amount
CLM20485,Invalid Amount
CLM20485,Invalid Amount
CLM20486,Invalid Amount
CLM20486,Invalid Amount
CLM20487,Invalid Amount
CLM20487,Invalid Amount
CLM20488,Invalid Amount
CLM20488,Invalid Amount
CLM20488,Invalid Amount
CLM20488,Invalid Amount
CLM20489,Invalid Amount
CLM20489,Invalid Amount
CLM20490,Invalid Amount
CLM20490,Invalid Amount
CLM20491,Invalid Amount
CLM20491,Invalid Amount
CLM20492,Invalid Amount
CLM20492,Invalid Amount
CLM20493,Invalid Amount
CLM20493,Invalid Amount
CLM20494,Invalid Amount
CLM20494,Invalid Amount
CLM30001,Invalid Amount
CLM30002,Invalid Amount
CLM30003,Invalid Amount
CLM30004,Invalid Amount
CLM30005,Invalid Amount
CLM30005,Invalid Amount
CLM30006,Invalid Amount
CLM30007,Invalid Amount
CLM30008,Invalid Amount
CLM30009,Invalid Amount
CLM30010,Invalid Amount
CLM30010,Invalid Amount
CLM30010,Invalid Amount
CLM30012,Invalid Amount
CLM30012,Invalid Amount
CLM30012,Invalid Amount
CLM30013,Invalid Amount
CLM30013,Invalid Amount
CLM30014,Invalid Amount
CLM30014,Invalid Amount
CLM30015,Invalid Amount
CLM30015,Invalid Amount
CLM30015,Invalid Amount
CLM30015,Invalid Amount
CLM30016,Invalid Amount
CLM30016,Invalid Amount
CLM30017,Invalid Amount
CLM30017,Invalid Amount
CLM30017,Invalid Amount
CLM30018,Invalid Amount
CLM30018,Invalid Amount
CLM30019,Invalid Amount
CLM30019,Invalid Amount
CLM30020,Invalid Amount
CLM30020,Invalid Amount
CLM30021,Invalid Amount
CLM30021,Invalid Amount
CLM30022,Invalid Amount
CLM30022,Invalid Amount
CLM30023,Invalid Amount
CLM30023,Invalid Amount
CLM30024,Invalid Amount
CLM30024,Invalid Amount
CLM30025,Invalid Amount
CLM30025,Invalid Amount
CLM30026,Invalid Amount
CLM30026,Invalid Amount
CLM30026,Invalid Amount
CLM30026,Invalid Amount
CLM30027,Invalid Amount
CLM30027,Invalid Amount
CLM30027,Invalid Amount
CLM30027,Invalid Amount
CLM30028,Invalid Amount
CLM30028,Invalid Amount
CLM30028,Invalid Amount
CLM30028,Invalid Amount
CLM30029,Invalid Amount
CLM30029,Invalid Amount
CLM30030,Invalid Amount
CLM30030,Invalid Amount
CLM30031,Invalid Amount
CLM30031,Invalid Amount
CLM30032,Invalid Amount
CLM30032,Invalid Amount
CLM30032,Invalid Amount
CLM30032,Invalid Amount
CLM30033,Invalid Amount
CLM30033,Invalid Amount
CLM30034,Invalid Amount
CLM30034,Invalid Amount
CLM30034,Invalid Amount
CLM30035,Invalid Amount
CLM30035,Invalid Amount
CLM30036,Invalid Amount
CLM30036,Invalid Amount
CLM30037,Invalid Amount
CLM30037,Invalid Amount
CLM30038,Invalid Amount
CLM30038,Invalid Amount
CLM30039,Invalid Amount
CLM30039,Invalid Amount
CLM30040,Invalid Amount
CLM30040,Invalid Amount
CLM30040,Invalid Amount
CLM30040,Invalid Amount
CLM30040,Invalid Amount
CLM30040,Invalid Amount
CLM30041,Invalid Amount
CLM30041,Invalid Amount
CLM30041,Invalid Amount
CLM30041,Invalid Amount
CLM30042,Invalid Amount
CLM30042,Invalid Amount
CLM30043,Invalid Amount
CLM30043,Invalid Amount
CLM30044,Invalid Amount
CLM30044,Invalid Amount
CLM30044,Invalid Amount
CLM30044,Invalid Amount
CLM30045,Invalid Amount
CLM30045,Invalid Amount
CLM30045,Invalid Amount
CLM30045,Invalid Amount
CLM30045,Invalid Amount
CLM30045,Invalid Amount
CLM30045,Invalid Amount
CLM30046,Invalid Amount
CLM30046,Invalid Amount
CLM30047,Invalid Amount
CLM30047,Invalid Amount
CLM30047,Invalid Amount
CLM30048,Invalid Amount
CLM30048,Invalid Amount
CLM30049,Invalid Amount
CLM30049,Invalid Amount
CLM30050,Invalid Amount
CLM30050,Invalid Amount
CLM30051,Invalid Amount
CLM30051,Invalid Amount
CLM30051,Invalid Amount
CLM30051,Invalid Amount
CLM30052,Invalid Amount
CLM30052,Invalid Amount
CLM30053,Invalid Amount
CLM30053,Invalid Amount
CLM30053,Invalid Amount
CLM30054,Invalid Amount
CLM30054,Invalid Amount
CLM30055,Invalid Amount
CLM30055,Invalid Amount
CLM30056,Invalid Amount
CLM30056,Invalid Amount
CLM30057,Invalid Amount
CLM30057,Invalid Amount
CLM30057,Invalid Amount
CLM30057,Invalid Amount
CLM30058,Invalid Amount
CLM30058,Invalid Amount
CLM30058,Invalid Amount
CLM30059,Invalid Amount
CLM30059,Invalid Amount
CLM30060,Invalid Amount
CLM30060,Invalid Amount
CLM30061,Invalid Amount
CLM30061,Invalid Amount
CLM30062,Invalid Amount
CLM30062,Invalid Amount
CLM30062,Invalid Amount
CLM30062,Invalid Amount
CLM30062,Invalid Amount
CLM30062,Invalid Amount
CLM30062,Invalid Amount
CLM30063,Invalid Amount
CLM30063,Invalid Amount
CLM30064,Invalid Amount
CLM30064,Invalid Amount
CLM30064,Invalid Amount
CLM30064,Invalid Amount
CLM30064,Invalid Amount
CLM30065,Invalid Amount
CLM30065,Invalid Amount
CLM30065,Invalid Amount
CLM30066,Invalid Amount
CLM30066,Invalid Amount
CLM30067,Invalid Amount
CLM30067,Invalid Amount
CLM30067,Invalid Amount
CLM30068,Invalid Amount
CLM30068,Invalid Amount
CLM30069,Invalid Amount
CLM30069,Invalid Amount
CLM30070,Invalid Amount
CLM30070,Invalid Amount
CLM30071,Invalid Amount
CLM30071,Invalid Amount
CLM30071,Invalid Amount
CLM30071,Invalid Amount
CLM30072,Invalid Amount
CLM30072,Invalid Amount
CLM30073,Invalid Amount
CLM30073,Invalid Amount
CLM30074,Invalid Amount
CLM30074,Invalid Amount
CLM30074,Invalid Amount
CLM30074,Invalid Amount
CLM30074,Invalid Amount
CLM30075,Invalid Amount
CLM30075,Invalid Amount
CLM30076,Invalid Amount
CLM30076,Invalid Amount
CLM30077,Invalid Amount
CLM30077,Invalid Amount
CLM30077,Invalid Amount
CLM30078,Invalid Amount
CLM30078,Invalid Amount
CLM30079,Invalid Amount
CLM30079,Invalid Amount
CLM30080,Invalid Amount
CLM30080,Invalid Amount
CLM30081,Invalid Amount
CLM30081,Invalid Amount
CLM30081,Invalid Amount
CLM30082,Invalid Amount
CLM30082,Invalid Amount
CLM30083,Invalid Amount
CLM30083,Invalid Amount
CLM30084,Invalid Amount
CLM30084,Invalid Amount
CLM30085,Invalid Amount
CLM30085,Invalid Amount
CLM30086,Invalid Amount
CLM30086,Invalid Amount
CLM30086,Invalid Amount
CLM30086,Invalid Amount
CLM30086,Invalid Amount
CLM30087,Invalid Amount
CLM30087,Invalid Amount
CLM30087,Invalid Amount
CLM30088,Invalid Amount
CLM30088,Invalid Amount
CLM30088,Invalid Amount
CLM30089,Invalid Amount
CLM30089,Invalid Amount
CLM30090,Invalid Amount
CLM30090,Invalid Amount
CLM30091,Invalid Amount
CLM30091,Invalid Amount
CLM30092,Invalid Amount
CLM30092,Invalid Amount
CLM30093,Invalid Amount
CLM30093,Invalid Amount
CLM30094,Invalid Amount
CLM30094,Invalid Amount
CLM30095,Invalid Amount
CLM30095,Invalid Amount
CLM30096,Invalid Amount
CLM30096,Invalid Amount
CLM30096,Invalid Amount
CLM30097,Invalid Amount
CLM30097,Invalid Amount
CLM30098,Invalid Amount
CLM30098,Invalid Amount
CLM30099,Invalid Amount
CLM30099,Invalid Amount
CLM30100,Invalid Amount
CLM30100,Invalid Amount
CLM30101,Invalid Amount
CLM30101,Invalid Amount
CLM30102,Invalid Amount
CLM30102,Invalid Amount
CLM30102,Invalid Amount
CLM30102,Invalid Amount
CLM30102,Invalid Amount
CLM30102,Invalid Amount
CLM30102,Invalid Amount
CLM30102,Invalid Amount
