CLAIM_NUMBER,POLICY,RISK_STATE,DATE_OF_LOSS,NOTICE_DATE,AMOUNT,DATE,COMPANY,TYPE,COVERAGE,ACCIDENT_STATE,ACCIDENT_COMMENTS,MONTH_YEAR,DAYS_TO_NOTICE,COMPANY_NORMALIZED
CLM10012,WVQ10944751,TN,2020-03-17,2020-05-22,352.9,2020-06-17,WORLD SPECIALTY INSURANCE CO,EXPENSE-PAID,357-Adjusting Expenses,PA,*CARGO TRAILER LEAK/DAMP CARGO.,2020-06-01,66,WORLD SPECIALTY INSURANCE CO
CLM10012,WVQ10944751,TN,2020-03-17,2020-05-22,-447.1,2020-07-16,WORLD SPECIALTY INSURANCE CO,RSV-EXP-CHG,357-Adjusting Expenses,PA,*CARGO TRAILER LEAK/DAMP CARGO.,2020-07-01,66,WORLD SPECIALTY INSURANCE CO
CLM10012,WVQ10944751,TN,2020-03-17,2020-05-22,-10000.0,2020-07-16,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,PA,*CARGO TRAILER LEAK/DAMP CARGO.,2020-07-01,66,WORLD SPECIALTY INSURANCE CO
CLM10013,ODP32065040,CA,2020-05-19,2020-05-22,10000.0,2020-05-26,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,TN,*CARGO RAINY WEATHER/ IV FLIPPED,2020-05-01,3,WORLD SPECIALTY INSURANCE CO
CLM10013,ODP32065040,CA,2020-05-19,2020-05-22,10000.0,2020-05-27,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,558-INDIA MARINE - STORAGE & RECOVERY,TN,*CARGO RAINY WEATHER/ IV FLIPPED,2020-05-01,3,WORLD SPECIALTY INSURANCE CO
CLM10013,ODP32065040,CA,2020-05-19,2020-05-22,-20000.0,2020-05-27,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,558-INDIA MARINE - STORAGE & RECOVERY,TN,*CARGO RAINY WEATHER/ IV FLIPPED,2020-05-01,3,WORLD SPECIALTY INSURANCE CO
CLM10013,ODP32065040,CA,2020-05-19,2020-05-22,25000.0,2020-05-27,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,558-INDIA MARINE - STORAGE & RECOVERY,TN,*CARGO RAINY WEATHER/ IV FLIPPED,2020-05-01,3,WORLD SPECIALTY INSURANCE CO
CLM10013,ODP32065040,CA,2020-05-19,2020-05-22,-5000.0,2020-05-27,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,TN,*CARGO RAINY WEATHER/ IV FLIPPED,2020-05-01,3,WORLD SPECIALTY INSURANCE CO
CLM10013,ODP32065040,CA,2020-05-19,2020-05-22,5000.0,2020-05-27,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,TN,*CARGO RAINY WEATHER/ IV FLIPPED,2020-05-01,3,WORLD SPECIALTY INSURANCE CO
CLM10013,ODP32065040,CA,2020-05-19,2020-05-22,1500.0,2020-05-27,WORLD SPECIALTY INSURANCE CO,START-EXP-RSV,357-Adjusting Expenses,TN,*CARGO RAINY WEATHER/ IV FLIPPED,2020-05-01,3,WORLD SPECIALTY INSURANCE CO
CLM10013,ODP32065040,CA,2020-05-19,2020-05-22,12855.0,2020-05-28,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,558-INDIA MARINE - STORAGE & RECOVERY,TN,*CARGO RAINY WEATHER/ IV FLIPPED,2020-05-01,3,WORLD SPECIALTY INSURANCE CO
CLM10013,ODP32065040,CA,2020-05-19,2020-05-22,512.71,2020-06-23,WORLD SPECIALTY INSURANCE CO,EXPENSE-PAID,357-Adjusting Expenses,TN,*CARGO RAINY WEATHER/ IV FLIPPED,2020-06-01,3,WORLD SPECIALTY INSURANCE CO
CLM10013,ODP32065040,CA,2020-05-19,2020-05-22,-2929.77,2020-06-23,WORLD SPECIALTY INSURANCE CO,RSV-EXP-CHG,558-INDIA MARINE - STORAGE & RECOVERY,TN,*CARGO RAINY WEATHER/ IV FLIPPED,2020-06-01,3,WORLD SPECIALTY INSURANCE CO
CLM10013,ODP32065040,CA,2020-05-19,2020-05-22,2929.77,2020-06-23,WORLD SPECIALTY INSURANCE CO,SAL-RECV,558-INDIA MARINE - STORAGE & RECOVERY,TN,*CARGO RAINY WEATHER/ IV FLIPPED,2020-06-01,3,WORLD SPECIALTY INSURANCE CO
CLM10013,ODP32065040,CA,2020-05-19,2020-05-22,2929.77,2020-06-23,WORLD SPECIALTY INSURANCE CO,START-EXP-RSV,558-INDIA MARINE - STORAGE & RECOVERY,TN,*CARGO RAINY WEATHER/ IV FLIPPED,2020-06-01,3,WORLD SPECIALTY INSURANCE CO
CLM10013,ODP32065040,CA,2020-05-19,2020-05-22,-2929.77,2020-06-23,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,558-INDIA MARINE - STORAGE & RECOVERY,TN,*CARGO RAINY WEATHER/ IV FLIPPED,2020-06-01,3,WORLD SPECIALTY INSURANCE CO
CLM10013,ODP32065040,CA,2020-05-19,2020-05-22,-2145.0,2020-06-23,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,558-INDIA MARINE - STORAGE & RECOVERY,TN,*CARGO RAINY WEATHER/ IV FLIPPED,2020-06-01,3,WORLD SPECIALTY INSURANCE CO
CLM10013,ODP32065040,CA,2020-05-19,2020-05-22,2300.0,2020-07-10,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,TN,*CARGO RAINY WEATHER/ IV FLIPPED,2020-07-01,3,WORLD SPECIALTY INSURANCE CO
CLM10013,ODP32065040,CA,2020-05-19,2020-05-22,1000.0,2020-07-10,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,TN,*CARGO RAINY WEATHER/ IV FLIPPED,2020-07-01,3,WORLD SPECIALTY INSURANCE CO
CLM10013,ODP32065040,CA,2020-05-19,2020-05-22,-1000.0,2020-07-10,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,TN,*CARGO RAINY WEATHER/ IV FLIPPED,2020-07-01,3,WORLD SPECIALTY INSURANCE CO
CLM10013,ODP32065040,CA,2020-05-19,2020-05-22,11000.0,2020-07-10,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,TN,*CARGO RAINY WEATHER/ IV FLIPPED,2020-07-01,3,WORLD SPECIALTY INSURANCE CO
CLM10013,ODP32065040,CA,2020-05-19,2020-05-22,2215.6,2020-07-14,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,554-INDIA MARINE - EARNED FREIGHT,TN,*CARGO RAINY WEATHER/ IV FLIPPED,2020-07-01,3,WORLD SPECIALTY INSURANCE CO
CLM10013,ODP32065040,CA,2020-05-19,2020-05-22,-464.88,2020-07-14,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,TN,*CARGO RAINY WEATHER/ IV FLIPPED,2020-07-01,3,WORLD SPECIALTY INSURANCE CO
CLM10013,ODP32065040,CA,2020-05-19,2020-05-22,-987.29,2020-07-14,WORLD SPECIALTY INSURANCE CO,RSV-EXP-CHG,357-Adjusting Expenses,TN,*CARGO RAINY WEATHER/ IV FLIPPED,2020-07-01,3,WORLD SPECIALTY INSURANCE CO
CLM10013,ODP32065040,CA,2020-05-19,2020-05-22,-84.4,2020-07-14,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,554-INDIA MARINE - EARNED FREIGHT,TN,*CARGO RAINY WEATHER/ IV FLIPPED,2020-07-01,3,WORLD SPECIALTY INSURANCE CO
CLM10013,ODP32065040,CA,2020-05-19,2020-05-22,20535.12,2020-07-14,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,TN,*CARGO RAINY WEATHER/ IV FLIPPED,2020-07-01,3,WORLD SPECIALTY INSURANCE CO
CLM10014,FFB45719770,IL,2020-06-09,2020-06-10,50000.0,2020-06-11,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,TX,*FATALITY / CARGO  - IV COLLIDED W/CV - BOTH VEHS CAUGHT FIRE,2020-06-01,1,WORLD SPECIALTY INSURANCE CO
CLM10014,FFB45719770,IL,2020-06-09,2020-06-10,5000.0,2020-06-16,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,TX,*FATALITY / CARGO  - IV COLLIDED W/CV - BOTH VEHS CAUGHT FIRE,2020-06-01,1,WORLD SPECIALTY INSURANCE CO
CLM10014,FFB45719770,IL,2020-06-09,2020-06-10,5000.0,2020-06-18,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,TX,*FATALITY / CARGO  - IV COLLIDED W/CV - BOTH VEHS CAUGHT FIRE,2020-06-01,1,WORLD SPECIALTY INSURANCE CO
CLM10014,FFB45719770,IL,2020-06-09,2020-06-10,16953.5,2020-06-25,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,TX,*FATALITY / CARGO  - IV COLLIDED W/CV - BOTH VEHS CAUGHT FIRE,2020-06-01,1,WORLD SPECIALTY INSURANCE CO
CLM10014,FFB45719770,IL,2020-06-09,2020-06-10,-33046.5,2020-06-25,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,TX,*FATALITY / CARGO  - IV COLLIDED W/CV - BOTH VEHS CAUGHT FIRE,2020-06-01,1,WORLD SPECIALTY INSURANCE CO
CLM10014,FFB45719770,IL,2020-06-09,2020-06-10,2500.0,2020-07-01,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,TX,*FATALITY / CARGO  - IV COLLIDED W/CV - BOTH VEHS CAUGHT FIRE,2020-07-01,1,WORLD SPECIALTY INSURANCE CO
CLM10014,FFB45719770,IL,2020-06-09,2020-06-10,2500.0,2020-07-08,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,554-INDIA MARINE - EARNED FREIGHT,TX,*FATALITY / CARGO  - IV COLLIDED W/CV - BOTH VEHS CAUGHT FIRE,2020-07-01,1,WORLD SPECIALTY INSURANCE CO
CLM10014,FFB45719770,IL,2020-06-09,2020-06-10,2500.0,2020-08-31,WORLD SPECIALTY INSURANCE CO,DED-RECV,551-INDIA MARINE - PRIMARY/REEFER,TX,*FATALITY / CARGO  - IV COLLIDED W/CV - BOTH VEHS CAUGHT FIRE,2020-08-01,1,WORLD SPECIALTY INSURANCE CO
CLM10014,FFB45719770,IL,2020-06-09,2020-06-10,-2500.0,2020-08-31,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,TX,*FATALITY / CARGO  - IV COLLIDED W/CV - BOTH VEHS CAUGHT FIRE,2020-08-01,1,WORLD SPECIALTY INSURANCE CO
CLM10015,FFB45719770,IL,2020-06-19,2020-06-19,800.0,2020-06-22,WORLD SPECIALTY INSURANCE CO,START-EXP-RSV,357-Adjusting Expenses,IL,*CARGO* IV CAUGHT FIRE,2020-06-01,0,WORLD SPECIALTY INSURANCE CO
CLM10015,FFB45719770,IL,2020-06-19,2020-06-19,50000.0,2020-06-22,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,IL,*CARGO* IV CAUGHT FIRE,2020-06-01,0,WORLD SPECIALTY INSURANCE CO
CLM10015,FFB45719770,IL,2020-06-19,2020-06-19,5000.0,2020-06-24,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,IL,*CARGO* IV CAUGHT FIRE,2020-06-01,0,WORLD SPECIALTY INSURANCE CO
CLM10015,FFB45719770,IL,2020-06-19,2020-06-19,3192.5,2020-07-01,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,IL,*CARGO* IV CAUGHT FIRE,2020-07-01,0,WORLD SPECIALTY INSURANCE CO
CLM10015,FFB45719770,IL,2020-06-19,2020-06-19,2500.0,2020-07-08,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,IL,*CARGO* IV CAUGHT FIRE,2020-07-01,0,WORLD SPECIALTY INSURANCE CO
CLM10015,FFB45719770,IL,2020-06-19,2020-06-19,776.4,2020-07-22,WORLD SPECIALTY INSURANCE CO,EXPENSE-PAID,357-Adjusting Expenses,IL,*CARGO* IV CAUGHT FIRE,2020-07-01,0,WORLD SPECIALTY INSURANCE CO
CLM10015,FFB45719770,IL,2020-06-19,2020-06-19,-1807.5,2020-10-09,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,553-INDIA MARINE - DEBRIS REMOVAL,IL,*CARGO* IV CAUGHT FIRE,2020-10-01,0,WORLD SPECIALTY INSURANCE CO
CLM10015,FFB45719770,IL,2020-06-19,2020-06-19,32770.3,2021-05-21,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,IL,*CARGO* IV CAUGHT FIRE,2021-05-01,0,WORLD SPECIALTY INSURANCE CO
CLM10015,FFB45719770,IL,2020-06-19,2020-06-19,1200.0,2021-05-21,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,554-INDIA MARINE - EARNED FREIGHT,IL,*CARGO* IV CAUGHT FIRE,2021-05-01,0,WORLD SPECIALTY INSURANCE CO
CLM10015,FFB45719770,IL,2020-06-19,2020-06-19,-1300.0,2021-05-21,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,554-INDIA MARINE - EARNED FREIGHT,IL,*CARGO* IV CAUGHT FIRE,2021-05-01,0,WORLD SPECIALTY INSURANCE CO
CLM10015,FFB45719770,IL,2020-06-19,2020-06-19,-17229.7,2021-05-21,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,IL,*CARGO* IV CAUGHT FIRE,2021-05-01,0,WORLD SPECIALTY INSURANCE CO
CLM10015,FFB45719770,IL,2020-06-19,2020-06-19,-23.6,2021-05-21,WORLD SPECIALTY INSURANCE CO,RSV-EXP-CHG,357-Adjusting Expenses,IL,*CARGO* IV CAUGHT FIRE,2021-05-01,0,WORLD SPECIALTY INSURANCE CO
CLM10016,SHJ62438047,CA,2020-05-26,2020-06-22,25000.0,2020-06-22,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,TX,*CARGO  IV FLIPPED OVER,2020-06-01,27,WORLD SPECIALTY INSURANCE CO
CLM10016,SHJ62438047,CA,2020-05-26,2020-06-22,25000.0,2020-06-24,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,TX,*CARGO  IV FLIPPED OVER,2020-06-01,27,WORLD SPECIALTY INSURANCE CO
CLM10016,SHJ62438047,CA,2020-05-26,2020-06-22,25000.0,2020-07-09,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,TX,*CARGO  IV FLIPPED OVER,2020-07-01,27,WORLD SPECIALTY INSURANCE CO
CLM10016,SHJ62438047,CA,2020-05-26,2020-06-22,-3000.0,2020-07-10,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,TX,*CARGO  IV FLIPPED OVER,2020-07-01,27,WORLD SPECIALTY INSURANCE CO
CLM10016,SHJ62438047,CA,2020-05-26,2020-06-22,28000.0,2020-07-10,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,TX,*CARGO  IV FLIPPED OVER,2020-07-01,27,WORLD SPECIALTY INSURANCE CO
CLM10016,SHJ62438047,CA,2020-05-26,2020-06-22,3000.0,2020-07-10,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,TX,*CARGO  IV FLIPPED OVER,2020-07-01,27,WORLD SPECIALTY INSURANCE CO
CLM10016,SHJ62438047,CA,2020-05-26,2020-06-22,5000.0,2020-08-05,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,TX,*CARGO  IV FLIPPED OVER,2020-08-01,27,WORLD SPECIALTY INSURANCE CO
CLM10016,SHJ62438047,CA,2020-05-26,2020-06-22,-699.25,2020-09-08,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,TX,*CARGO  IV FLIPPED OVER,2020-09-01,27,WORLD SPECIALTY INSURANCE CO
CLM10016,SHJ62438047,CA,2020-05-26,2020-06-22,52300.75,2020-09-08,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,TX,*CARGO  IV FLIPPED OVER,2020-09-01,27,WORLD SPECIALTY INSURANCE CO
CLM10016,SHJ62438047,CA,2020-05-26,2020-06-22,4458.95,2020-09-08,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,554-INDIA MARINE - EARNED FREIGHT,TX,*CARGO  IV FLIPPED OVER,2020-09-01,27,WORLD SPECIALTY INSURANCE CO
CLM10016,SHJ62438047,CA,2020-05-26,2020-06-22,-541.05,2020-09-08,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,554-INDIA MARINE - EARNED FREIGHT,TX,*CARGO  IV FLIPPED OVER,2020-09-01,27,WORLD SPECIALTY INSURANCE CO
CLM10016,SHJ62438047,CA,2020-05-26,2020-06-22,2134.0,2024-07-15,WORLD SPECIALTY INSURANCE CO,START-EXP-RSV,358-Legal Expenses,TX,*CARGO  IV FLIPPED OVER,2024-07-01,27,WORLD SPECIALTY INSURANCE CO
CLM10016,SHJ62438047,CA,2020-05-26,2020-06-22,-2134.0,2024-08-26,WORLD SPECIALTY INSURANCE CO,RSV-EXP-CHG,358-Legal Expenses,TX,*CARGO  IV FLIPPED OVER,2024-08-01,27,WORLD SPECIALTY INSURANCE CO
CLM10017,AWA71576991,CA,2020-07-05,2020-07-09,25000.0,2020-07-13,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,TX,*CARGO* IV CAUGHT FIRE,2020-07-01,4,WORLD SPECIALTY INSURANCE CO
CLM10017,AWA71576991,CA,2020-07-05,2020-07-09,10000.0,2020-07-14,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,TX,*CARGO* IV CAUGHT FIRE,2020-07-01,4,WORLD SPECIALTY INSURANCE CO
CLM10017,AWA71576991,CA,2020-07-05,2020-07-09,5000.0,2020-07-14,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,TX,*CARGO* IV CAUGHT FIRE,2020-07-01,4,WORLD SPECIALTY INSURANCE CO
CLM10017,AWA71576991,CA,2020-07-05,2020-07-09,5000.0,2020-07-28,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,TX,*CARGO* IV CAUGHT FIRE,2020-07-01,4,WORLD SPECIALTY INSURANCE CO
CLM10017,AWA71576991,CA,2020-07-05,2020-07-09,25000.0,2020-07-28,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,558-INDIA MARINE - STORAGE & RECOVERY,TX,*CARGO* IV CAUGHT FIRE,2020-07-01,4,WORLD SPECIALTY INSURANCE CO
CLM10017,AWA71576991,CA,2020-07-05,2020-07-09,4668.18,2020-09-21,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,TX,*CARGO* IV CAUGHT FIRE,2020-09-01,4,WORLD SPECIALTY INSURANCE CO
CLM10017,AWA71576991,CA,2020-07-05,2020-07-09,5087.5,2020-09-21,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,558-INDIA MARINE - STORAGE & RECOVERY,TX,*CARGO* IV CAUGHT FIRE,2020-09-01,4,WORLD SPECIALTY INSURANCE CO
CLM10017,AWA71576991,CA,2020-07-05,2020-07-09,-331.82,2020-09-21,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,553-INDIA MARINE - DEBRIS REMOVAL,TX,*CARGO* IV CAUGHT FIRE,2020-09-01,4,WORLD SPECIALTY INSURANCE CO
CLM10017,AWA71576991,CA,2020-07-05,2020-07-09,-19912.5,2020-09-21,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,558-INDIA MARINE - STORAGE & RECOVERY,TX,*CARGO* IV CAUGHT FIRE,2020-09-01,4,WORLD SPECIALTY INSURANCE CO
CLM10017,AWA71576991,CA,2020-07-05,2020-07-09,-35000.0,2021-05-17,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,TX,*CARGO* IV CAUGHT FIRE,2021-05-01,4,WORLD SPECIALTY INSURANCE CO
CLM10017,AWA71576991,CA,2020-07-05,2020-07-09,-5000.0,2021-05-17,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,554-INDIA MARINE - EARNED FREIGHT,TX,*CARGO* IV CAUGHT FIRE,2021-05-01,4,WORLD SPECIALTY INSURANCE CO
CLM10018,SPS50727431,IN,2020-06-29,2020-07-13,10000.0,2020-07-20,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,OH,*CARGO  DAMAGED WATER BOTTLES,2020-07-01,14,WORLD SPECIALTY INSURANCE CO
CLM10018,SPS50727431,IN,2020-06-29,2020-07-13,2500.0,2020-08-04,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,OH,*CARGO  DAMAGED WATER BOTTLES,2020-08-01,14,WORLD SPECIALTY INSURANCE CO
CLM10018,SPS50727431,IN,2020-06-29,2020-07-13,6098.4,2020-08-20,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,OH,*CARGO  DAMAGED WATER BOTTLES,2020-08-01,14,WORLD SPECIALTY INSURANCE CO
CLM10018,SPS50727431,IN,2020-06-29,2020-07-13,-3901.6,2020-08-20,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,OH,*CARGO  DAMAGED WATER BOTTLES,2020-08-01,14,WORLD SPECIALTY INSURANCE CO
CLM10018,SPS50727431,IN,2020-06-29,2020-07-13,1250.0,2020-08-21,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,554-INDIA MARINE - EARNED FREIGHT,OH,*CARGO  DAMAGED WATER BOTTLES,2020-08-01,14,WORLD SPECIALTY INSURANCE CO
CLM10018,SPS50727431,IN,2020-06-29,2020-07-13,-1000.0,2020-08-27,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,OH,*CARGO  DAMAGED WATER BOTTLES,2020-08-01,14,WORLD SPECIALTY INSURANCE CO
CLM10018,SPS50727431,IN,2020-06-29,2020-07-13,1000.0,2020-08-27,WORLD SPECIALTY INSURANCE CO,DED-RECV,551-INDIA MARINE - PRIMARY/REEFER,OH,*CARGO  DAMAGED WATER BOTTLES,2020-08-01,14,WORLD SPECIALTY INSURANCE CO
CLM10018,SPS50727431,IN,2020-06-29,2020-07-13,-1250.0,2020-10-09,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,554-INDIA MARINE - EARNED FREIGHT,OH,*CARGO  DAMAGED WATER BOTTLES,2020-10-01,14,WORLD SPECIALTY INSURANCE CO
CLM10019,CGF60330090,CA,2020-07-14,2020-07-16,15000.0,2020-07-20,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,TX,"*CARGO REEFER HAD TECH ISSUES, CARGO DAMAGED",2020-07-01,2,WORLD SPECIALTY INSURANCE CO
CLM10019,CGF60330090,CA,2020-07-14,2020-07-16,10000.0,2020-07-20,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,TX,"*CARGO REEFER HAD TECH ISSUES, CARGO DAMAGED",2020-07-01,2,WORLD SPECIALTY INSURANCE CO
CLM10019,CGF60330090,CA,2020-07-14,2020-07-16,3000.0,2020-10-02,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,TX,"*CARGO REEFER HAD TECH ISSUES, CARGO DAMAGED",2020-10-01,2,WORLD SPECIALTY INSURANCE CO
CLM10019,CGF60330090,CA,2020-07-14,2020-07-16,2500.0,2020-10-20,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,TX,"*CARGO REEFER HAD TECH ISSUES, CARGO DAMAGED",2020-10-01,2,WORLD SPECIALTY INSURANCE CO
CLM10019,CGF60330090,CA,2020-07-14,2020-07-16,26172.0,2020-11-10,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,TX,"*CARGO REEFER HAD TECH ISSUES, CARGO DAMAGED",2020-11-01,2,WORLD SPECIALTY INSURANCE CO
CLM10019,CGF60330090,CA,2020-07-14,2020-07-16,2500.0,2020-11-10,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,554-INDIA MARINE - EARNED FREIGHT,TX,"*CARGO REEFER HAD TECH ISSUES, CARGO DAMAGED",2020-11-01,2,WORLD SPECIALTY INSURANCE CO
CLM10019,CGF60330090,CA,2020-07-14,2020-07-16,-1828.0,2020-11-10,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,TX,"*CARGO REEFER HAD TECH ISSUES, CARGO DAMAGED",2020-11-01,2,WORLD SPECIALTY INSURANCE CO
CLM10019,CGF60330090,CA,2020-07-14,2020-07-16,-2500.0,2020-11-30,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,TX,"*CARGO REEFER HAD TECH ISSUES, CARGO DAMAGED",2020-11-01,2,WORLD SPECIALTY INSURANCE CO
CLM10019,CGF60330090,CA,2020-07-14,2020-07-16,2500.0,2020-11-30,WORLD SPECIALTY INSURANCE CO,DED-RECV,551-INDIA MARINE - PRIMARY/REEFER,TX,"*CARGO REEFER HAD TECH ISSUES, CARGO DAMAGED",2020-11-01,2,WORLD SPECIALTY INSURANCE CO
CLM10020,HLN49619339,IN,2020-07-16,2020-07-20,15000.0,2020-07-21,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,552-INDIA MARINE - TRAILER INTERCHANGE,NC,"*CARGO  ID HAD MEDICAL EMERGENCY, IV RAN OFF THE ROAD",2020-07-01,4,WORLD SPECIALTY INSURANCE CO
CLM10020,HLN49619339,IN,2020-07-16,2020-07-20,1500.0,2020-07-22,WORLD SPECIALTY INSURANCE CO,START-EXP-RSV,357-Adjusting Expenses,NC,"*CARGO  ID HAD MEDICAL EMERGENCY, IV RAN OFF THE ROAD",2020-07-01,4,WORLD SPECIALTY INSURANCE CO
