DATE,AMOUNT,COMPANY,ACCIDENT_STATE,CLAIM_ID,POLICY,TYPE,COVERAGE,DAYS_TO_NOTICE,MONTH_YEAR,COMPANY_NORMALIZED
2020-09-11,2500.0,WORLD SPECIALTY INSURANCE CO,NC,CLM10020,HLN49619339,DED-RECV,552-INDIA MARINE - TRAILER INTERCHANGE,4,2020-09,WORLD SPECIALTY INSURANCE CO
2020-09-27,75.5,WORLD SPECIALTY INSURANCE CO,NC,CLM10020,HLN49619339,EXPENSE-PAID,357-Adjusting Expenses,4,2020-09,WORLD SPECIALTY INSURANCE CO
2020-12-07,82500.0,WORLD SPECIALTY INSURANCE CO,NC,CLM10020,HLN49619339,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,4,2020-12,WORLD SPECIALTY INSURANCE CO
2021-04-13,5000.0,WORLD SPECIALTY INSURANCE CO,NC,CLM10020,HLN49619339,START-LOSS-RSV,552-INDIA MARINE - TRAILER INTERCHANGE,4,2021-04,WORLD SPECIALTY INSURANCE CO
2021-04-13,2500.0,WORLD SPECIALTY INSURANCE CO,NC,CLM10020,HLN49619339,DED-RECV,551-INDIA MARINE - PRIMARY/REEFER,4,2021-04,WORLD SPECIALTY INSURANCE CO
2021-04-13,41404.03,WORLD SPECIALTY INSURANCE CO,NC,CLM10020,HLN49619339,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,4,2021-04,WORLD SPECIALTY INSURANCE CO
2020-07-30,25000.0,WORLD SPECIALTY INSURANCE CO,TX,CLM10021,AWA71576991,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,0,2020-07,WORLD SPECIALTY INSURANCE CO
2020-10-15,300.13,WORLD SPECIALTY INSURANCE CO,TX,CLM10021,AWA71576991,EXPENSE-PAID,357-Adjusting Expenses,0,2020-10,WORLD SPECIALTY INSURANCE CO
2020-10-15,300.13,WORLD SPECIALTY INSURANCE CO,TX,CLM10021,AWA71576991,START-EXP-RSV,357-Adjusting Expenses,0,2020-10,WORLD SPECIALTY INSURANCE CO
2020-10-15,1715.0,WORLD SPECIALTY INSURANCE CO,TX,CLM10021,AWA71576991,SAL-RECV,551-INDIA MARINE - PRIMARY/REEFER,0,2020-10,WORLD SPECIALTY INSURANCE CO
2020-10-29,1715.0,WORLD SPECIALTY INSURANCE CO,TX,CLM10021,AWA71576991,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,0,2020-10,WORLD SPECIALTY INSURANCE CO
2020-11-02,1715.0,WORLD SPECIALTY INSURANCE CO,TX,CLM10021,AWA71576991,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,0,2020-11,WORLD SPECIALTY INSURANCE CO
2020-07-30,25000.0,WORLD SPECIALTY INSURANCE CO,OH ,CLM10022,SHJ62438048,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,3,2020-07,WORLD SPECIALTY INSURANCE CO
2020-08-18,5000.0,WORLD SPECIALTY INSURANCE CO,OH ,CLM10022,SHJ62438048,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,3,2020-08,WORLD SPECIALTY INSURANCE CO
2020-08-21,5000.0,WORLD SPECIALTY INSURANCE CO,OH ,CLM10022,SHJ62438048,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,3,2020-08,WORLD SPECIALTY INSURANCE CO
2020-10-09,24345.6,WORLD SPECIALTY INSURANCE CO,OH ,CLM10022,SHJ62438048,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,3,2020-10,WORLD SPECIALTY INSURANCE CO
2020-08-10,50000.0,WORLD SPECIALTY INSURANCE CO,AL,CLM10023,XUG60540110,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,0,2020-08,WORLD SPECIALTY INSURANCE CO
2020-08-19,5000.0,WORLD SPECIALTY INSURANCE CO,AL,CLM10023,XUG60540110,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,0,2020-08,WORLD SPECIALTY INSURANCE CO
2020-08-24,2500.0,WORLD SPECIALTY INSURANCE CO,AL,CLM10023,XUG60540110,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,0,2020-08,WORLD SPECIALTY INSURANCE CO
2020-08-24,5000.0,WORLD SPECIALTY INSURANCE CO,AL,CLM10023,XUG60540110,START-LOSS-RSV,558-INDIA MARINE - STORAGE & RECOVERY,0,2020-08,WORLD SPECIALTY INSURANCE CO
2020-09-02,1626.23,WORLD SPECIALTY INSURANCE CO,AL,CLM10023,XUG60540110,INDEMNITY-PAID,558-INDIA MARINE - STORAGE & RECOVERY,0,2020-09,WORLD SPECIALTY INSURANCE CO
2020-09-02,1700.0,WORLD SPECIALTY INSURANCE CO,AL,CLM10023,XUG60540110,INDEMNITY-PAID,554-INDIA MARINE - EARNED FREIGHT,0,2020-09,WORLD SPECIALTY INSURANCE CO
2020-09-03,12066.66,WORLD SPECIALTY INSURANCE CO,AL,CLM10023,XUG60540110,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,0,2020-09,WORLD SPECIALTY INSURANCE CO
2020-09-11,1000.0,WORLD SPECIALTY INSURANCE CO,AL,CLM10023,XUG60540110,START-EXP-RSV,357-Adjusting Expenses,0,2020-09,WORLD SPECIALTY INSURANCE CO
2020-08-10,25000.0,WORLD SPECIALTY INSURANCE CO,NM,CLM10024,QRW23914858,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,1,2020-08,WORLD SPECIALTY INSURANCE CO
2020-08-25,5000.0,WORLD SPECIALTY INSURANCE CO,NM,CLM10024,QRW23914858,START-LOSS-RSV,558-INDIA MARINE - STORAGE & RECOVERY,1,2020-08,WORLD SPECIALTY INSURANCE CO
2020-08-25,2500.0,WORLD SPECIALTY INSURANCE CO,NM,CLM10024,QRW23914858,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,1,2020-08,WORLD SPECIALTY INSURANCE CO
2020-08-25,35000.0,WORLD SPECIALTY INSURANCE CO,NM,CLM10024,QRW23914858,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,1,2020-08,WORLD SPECIALTY INSURANCE CO
2020-08-25,5000.0,WORLD SPECIALTY INSURANCE CO,NM,CLM10024,QRW23914858,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,1,2020-08,WORLD SPECIALTY INSURANCE CO
2020-09-23,57680.0,WORLD SPECIALTY INSURANCE CO,NM,CLM10024,QRW23914858,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,1,2020-09,WORLD SPECIALTY INSURANCE CO
2020-09-24,5000.0,WORLD SPECIALTY INSURANCE CO,NM,CLM10024,QRW23914858,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,1,2020-09,WORLD SPECIALTY INSURANCE CO
2020-09-24,5000.0,WORLD SPECIALTY INSURANCE CO,NM,CLM10024,QRW23914858,INDEMNITY-PAID,558-INDIA MARINE - STORAGE & RECOVERY,1,2020-09,WORLD SPECIALTY INSURANCE CO
2020-09-24,2500.0,WORLD SPECIALTY INSURANCE CO,NM,CLM10024,QRW23914858,INDEMNITY-PAID,554-INDIA MARINE - EARNED FREIGHT,1,2020-09,WORLD SPECIALTY INSURANCE CO
2020-08-14,25000.0,WORLD SPECIALTY INSURANCE CO,MA,CLM10025,TKJ14605729,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,0,2020-08,WORLD SPECIALTY INSURANCE CO
2020-08-17,1700.0,WORLD SPECIALTY INSURANCE CO,MA,CLM10025,TKJ14605729,START-EXP-RSV,357-Adjusting Expenses,0,2020-08,WORLD SPECIALTY INSURANCE CO
2020-08-21,893.4,WORLD SPECIALTY INSURANCE CO,MA,CLM10025,TKJ14605729,EXPENSE-PAID,357-Adjusting Expenses,0,2020-08,WORLD SPECIALTY INSURANCE CO
2020-08-26,893.4,WORLD SPECIALTY INSURANCE CO,MA,CLM10025,TKJ14605729,EXPENSE-PAID,357-Adjusting Expenses,0,2020-08,WORLD SPECIALTY INSURANCE CO
2020-10-15,5637.2,WORLD SPECIALTY INSURANCE CO,MA,CLM10025,TKJ14605729,SAL-RECV,551-INDIA MARINE - PRIMARY/REEFER,0,2020-10,WORLD SPECIALTY INSURANCE CO
2020-10-15,5637.2,WORLD SPECIALTY INSURANCE CO,MA,CLM10025,TKJ14605729,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,0,2020-10,WORLD SPECIALTY INSURANCE CO
2020-11-02,5637.2,WORLD SPECIALTY INSURANCE CO,MA,CLM10025,TKJ14605729,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,0,2020-11,WORLD SPECIALTY INSURANCE CO
2020-08-18,10000.0,WORLD SPECIALTY INSURANCE CO,IL,CLM10026,QVQ37206406,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,5,2020-08,WORLD SPECIALTY INSURANCE CO
2020-08-25,10000.0,WORLD SPECIALTY INSURANCE CO,IL,CLM10026,QVQ37206406,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,5,2020-08,WORLD SPECIALTY INSURANCE CO
2020-08-25,2500.0,WORLD SPECIALTY INSURANCE CO,IL,CLM10026,QVQ37206406,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,5,2020-08,WORLD SPECIALTY INSURANCE CO
2020-08-25,5000.0,WORLD SPECIALTY INSURANCE CO,IL,CLM10026,QVQ37206406,START-LOSS-RSV,558-INDIA MARINE - STORAGE & RECOVERY,5,2020-08,WORLD SPECIALTY INSURANCE CO
2020-08-25,5000.0,WORLD SPECIALTY INSURANCE CO,IL,CLM10026,QVQ37206406,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,5,2020-08,WORLD SPECIALTY INSURANCE CO
2020-09-11,5000.0,WORLD SPECIALTY INSURANCE CO,IL,CLM10026,QVQ37206406,INDEMNITY-PAID,558-INDIA MARINE - STORAGE & RECOVERY,5,2020-09,WORLD SPECIALTY INSURANCE CO
2020-09-11,5000.0,WORLD SPECIALTY INSURANCE CO,IL,CLM10026,QVQ37206406,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,5,2020-09,WORLD SPECIALTY INSURANCE CO
2020-09-11,1800.0,WORLD SPECIALTY INSURANCE CO,IL,CLM10026,QVQ37206406,INDEMNITY-PAID,554-INDIA MARINE - EARNED FREIGHT,5,2020-09,WORLD SPECIALTY INSURANCE CO
2020-09-21,14549.17,WORLD SPECIALTY INSURANCE CO,IL,CLM10026,QVQ37206406,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,5,2020-09,WORLD SPECIALTY INSURANCE CO
2020-10-19,600.0,WORLD SPECIALTY INSURANCE CO,IL,CLM10026,QVQ37206406,RSV-EXP-CHG,357-Adjusting Expenses,5,2020-10,WORLD SPECIALTY INSURANCE CO
2020-10-25,508.4,WORLD SPECIALTY INSURANCE CO,IL,CLM10026,QVQ37206406,EXPENSE-PAID,357-Adjusting Expenses,5,2020-10,WORLD SPECIALTY INSURANCE CO
2020-10-25,600.0,WORLD SPECIALTY INSURANCE CO,IL,CLM10026,QVQ37206406,RSV-EXP-CHG,357-Adjusting Expenses,5,2020-10,WORLD SPECIALTY INSURANCE CO
2024-05-29,2500.0,WORLD SPECIALTY INSURANCE CO,IL,CLM10026,QVQ37206406,DED-RECV,551-INDIA MARINE - PRIMARY/REEFER,5,2024-05,WORLD SPECIALTY INSURANCE CO
2020-08-18,25000.0,WORLD SPECIALTY INSURANCE CO,TX,CLM10027,RNP38947941,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,4,2020-08,WORLD SPECIALTY INSURANCE CO
2020-08-19,25000.0,WORLD SPECIALTY INSURANCE CO,VA,CLM10028,MDQ65749320,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,2,2020-08,WORLD SPECIALTY INSURANCE CO
2020-08-25,5000.0,WORLD SPECIALTY INSURANCE CO,VA,CLM10028,MDQ65749320,START-EXP-RSV,558-INDIA MARINE - STORAGE & RECOVERY,2,2020-08,WORLD SPECIALTY INSURANCE CO
2020-08-25,5000.0,WORLD SPECIALTY INSURANCE CO,VA,CLM10028,MDQ65749320,START-LOSS-RSV,558-INDIA MARINE - STORAGE & RECOVERY,2,2020-08,WORLD SPECIALTY INSURANCE CO
2020-08-25,5000.0,WORLD SPECIALTY INSURANCE CO,VA,CLM10028,MDQ65749320,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,2,2020-08,WORLD SPECIALTY INSURANCE CO
2020-09-16,1000.0,WORLD SPECIALTY INSURANCE CO,VA,CLM10028,MDQ65749320,START-EXP-RSV,357-Adjusting Expenses,2,2020-09,WORLD SPECIALTY INSURANCE CO
2020-09-23,5000.0,WORLD SPECIALTY INSURANCE CO,VA,CLM10028,MDQ65749320,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,2,2020-09,WORLD SPECIALTY INSURANCE CO
2020-09-23,5000.0,WORLD SPECIALTY INSURANCE CO,VA,CLM10028,MDQ65749320,INDEMNITY-PAID,558-INDIA MARINE - STORAGE & RECOVERY,2,2020-09,WORLD SPECIALTY INSURANCE CO
2020-09-26,637.3,WORLD SPECIALTY INSURANCE CO,VA,CLM10028,MDQ65749320,EXPENSE-PAID,357-Adjusting Expenses,2,2020-09,WORLD SPECIALTY INSURANCE CO
2020-10-09,5000.0,WORLD SPECIALTY INSURANCE CO,VA,CLM10028,MDQ65749320,START-LOSS-RSV,552-INDIA MARINE - TRAILER INTERCHANGE,2,2020-10,WORLD SPECIALTY INSURANCE CO
2022-12-08,15000.0,WORLD SPECIALTY INSURANCE CO,VA,CLM10028,MDQ65749320,RSV-LOSS-CHG,552-INDIA MARINE - TRAILER INTERCHANGE,2,2022-12,WORLD SPECIALTY INSURANCE CO
2022-12-09,4384.25,WORLD SPECIALTY INSURANCE CO,VA,CLM10028,MDQ65749320,INDEMNITY-PAID,552-INDIA MARINE - TRAILER INTERCHANGE,2,2022-12,WORLD SPECIALTY INSURANCE CO
2022-12-09,1000.0,WORLD SPECIALTY INSURANCE CO,VA,CLM10028,MDQ65749320,DED-RECV,552-INDIA MARINE - TRAILER INTERCHANGE,2,2022-12,WORLD SPECIALTY INSURANCE CO
2022-12-23,4384.25,WORLD SPECIALTY INSURANCE CO,VA,CLM10028,MDQ65749320,INDEMNITY-PAID,552-INDIA MARINE - TRAILER INTERCHANGE,2,2022-12,WORLD SPECIALTY INSURANCE CO
2022-12-23,1000.0,WORLD SPECIALTY INSURANCE CO,VA,CLM10028,MDQ65749320,DED-RECV,552-INDIA MARINE - TRAILER INTERCHANGE,2,2022-12,WORLD SPECIALTY INSURANCE CO
2023-01-04,4384.25,WORLD SPECIALTY INSURANCE CO,VA,CLM10028,MDQ65749320,INDEMNITY-PAID,552-INDIA MARINE - TRAILER INTERCHANGE,2,2023-01,WORLD SPECIALTY INSURANCE CO
2023-01-04,1000.0,WORLD SPECIALTY INSURANCE CO,VA,CLM10028,MDQ65749320,DED-RECV,552-INDIA MARINE - TRAILER INTERCHANGE,2,2023-01,WORLD SPECIALTY INSURANCE CO
2020-08-24,10000.0,WORLD SPECIALTY INSURANCE CO,IA,CLM10029,NGT98817065,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,30,2020-08,WORLD SPECIALTY INSURANCE CO
2020-09-23,2500.0,WORLD SPECIALTY INSURANCE CO,IA,CLM10029,NGT98817065,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,30,2020-09,WORLD SPECIALTY INSURANCE CO
2020-08-25,25000.0,WORLD SPECIALTY INSURANCE CO,WY,CLM10030,YYG17485405,START-LOSS-RSV,552-INDIA MARINE - TRAILER INTERCHANGE,2,2020-08,WORLD SPECIALTY INSURANCE CO
2020-09-11,1000.0,WORLD SPECIALTY INSURANCE CO,WY,CLM10030,YYG17485405,START-EXP-RSV,357-Adjusting Expenses,2,2020-09,WORLD SPECIALTY INSURANCE CO
2020-09-18,20000.0,WORLD SPECIALTY INSURANCE CO,WY,CLM10030,YYG17485405,START-LOSS-RSV,558-INDIA MARINE - STORAGE & RECOVERY,2,2020-09,WORLD SPECIALTY INSURANCE CO
2020-09-18,10000.0,WORLD SPECIALTY INSURANCE CO,WY,CLM10030,YYG17485405,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,2,2020-09,WORLD SPECIALTY INSURANCE CO
2020-09-22,8337.0,WORLD SPECIALTY INSURANCE CO,WY,CLM10030,YYG17485405,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,2,2020-09,WORLD SPECIALTY INSURANCE CO
2020-09-22,5033.13,WORLD SPECIALTY INSURANCE CO,WY,CLM10030,YYG17485405,INDEMNITY-PAID,558-INDIA MARINE - STORAGE & RECOVERY,2,2020-09,WORLD SPECIALTY INSURANCE CO
2020-09-27,166.5,WORLD SPECIALTY INSURANCE CO,WY,CLM10030,YYG17485405,EXPENSE-PAID,357-Adjusting Expenses,2,2020-09,WORLD SPECIALTY INSURANCE CO
2020-10-09,33283.42,WORLD SPECIALTY INSURANCE CO,WY,CLM10030,YYG17485405,INDEMNITY-PAID,552-INDIA MARINE - TRAILER INTERCHANGE,2,2020-10,WORLD SPECIALTY INSURANCE CO
2020-10-09,2500.0,WORLD SPECIALTY INSURANCE CO,WY,CLM10030,YYG17485405,DED-RECV,552-INDIA MARINE - TRAILER INTERCHANGE,2,2020-10,WORLD SPECIALTY INSURANCE CO
2020-10-09,7000.0,WORLD SPECIALTY INSURANCE CO,WY,CLM10030,YYG17485405,RSV-LOSS-CHG,552-INDIA MARINE - TRAILER INTERCHANGE,2,2020-10,WORLD SPECIALTY INSURANCE CO
2020-10-09,25000.0,WORLD SPECIALTY INSURANCE CO,WY,CLM10030,YYG17485405,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,2,2020-10,WORLD SPECIALTY INSURANCE CO
2020-10-24,619.5,WORLD SPECIALTY INSURANCE CO,WY,CLM10030,YYG17485405,EXPENSE-PAID,357-Adjusting Expenses,2,2020-10,WORLD SPECIALTY INSURANCE CO
2020-11-22,1000.0,WORLD SPECIALTY INSURANCE CO,WY,CLM10030,YYG17485405,SAL-RECV,552-INDIA MARINE - TRAILER INTERCHANGE,2,2020-11,WORLD SPECIALTY INSURANCE CO
2020-11-23,75.0,WORLD SPECIALTY INSURANCE CO,WY,CLM10030,YYG17485405,EXPENSE-PAID,357-Adjusting Expenses,2,2020-11,WORLD SPECIALTY INSURANCE CO
2020-11-24,1000.0,WORLD SPECIALTY INSURANCE CO,WY,CLM10030,YYG17485405,SAL-RECV,558-INDIA MARINE - STORAGE & RECOVERY,2,2020-11,WORLD SPECIALTY INSURANCE CO
2020-11-30,1000.0,WORLD SPECIALTY INSURANCE CO,WY,CLM10030,YYG17485405,SAL-RECV,551-INDIA MARINE - PRIMARY/REEFER,2,2020-11,WORLD SPECIALTY INSURANCE CO
2020-11-30,1000.0,WORLD SPECIALTY INSURANCE CO,WY,CLM10030,YYG17485405,RSV-LOSS-CHG,552-INDIA MARINE - TRAILER INTERCHANGE,2,2020-11,WORLD SPECIALTY INSURANCE CO
2020-12-01,1000.0,WORLD SPECIALTY INSURANCE CO,WY,CLM10030,YYG17485405,RSV-LOSS-CHG,558-INDIA MARINE - STORAGE & RECOVERY,2,2020-12,WORLD SPECIALTY INSURANCE CO
2021-03-10,2350.0,WORLD SPECIALTY INSURANCE CO,WY,CLM10030,YYG17485405,SAL-RECV,552-INDIA MARINE - TRAILER INTERCHANGE,2,2021-03,WORLD SPECIALTY INSURANCE CO
2021-03-10,411.25,WORLD SPECIALTY INSURANCE CO,WY,CLM10030,YYG17485405,RSV-EXP-CHG,357-Adjusting Expenses,2,2021-03,WORLD SPECIALTY INSURANCE CO
2021-03-10,411.25,WORLD SPECIALTY INSURANCE CO,WY,CLM10030,YYG17485405,EXPENSE-PAID,357-Adjusting Expenses,2,2021-03,WORLD SPECIALTY INSURANCE CO
2021-05-17,5000.0,WORLD SPECIALTY INSURANCE CO,WY,CLM10030,YYG17485405,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,2,2021-05,WORLD SPECIALTY INSURANCE CO
2021-05-17,5000.0,WORLD SPECIALTY INSURANCE CO,WY,CLM10030,YYG17485405,INDEMNITY-PAID,559-INDIA MARINE - POLLUTANT CLEANUP,2,2021-05,WORLD SPECIALTY INSURANCE CO
2021-05-17,38000.0,WORLD SPECIALTY INSURANCE CO,WY,CLM10030,YYG17485405,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,2,2021-05,WORLD SPECIALTY INSURANCE CO
2021-05-17,5000.0,WORLD SPECIALTY INSURANCE CO,WY,CLM10030,YYG17485405,START-LOSS-RSV,559-INDIA MARINE - POLLUTANT CLEANUP,2,2021-05,WORLD SPECIALTY INSURANCE CO
2021-05-17,5000.0,WORLD SPECIALTY INSURANCE CO,WY,CLM10030,YYG17485405,RSV-LOSS-CHG,553-INDIA MARINE - DEBRIS REMOVAL,2,2021-05,WORLD SPECIALTY INSURANCE CO
2021-05-21,5000.0,WORLD SPECIALTY INSURANCE CO,WY,CLM10030,YYG17485405,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,2,2021-05,WORLD SPECIALTY INSURANCE CO
2021-05-21,63300.43,WORLD SPECIALTY INSURANCE CO,WY,CLM10030,YYG17485405,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,2,2021-05,WORLD SPECIALTY INSURANCE CO
2021-05-21,4900.0,WORLD SPECIALTY INSURANCE CO,WY,CLM10030,YYG17485405,INDEMNITY-PAID,554-INDIA MARINE - EARNED FREIGHT,2,2021-05,WORLD SPECIALTY INSURANCE CO
2020-08-27,10000.0,WORLD SPECIALTY INSURANCE CO,TX,CLM10031,AWA71576991,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,1,2020-08,WORLD SPECIALTY INSURANCE CO
2020-09-11,1000.0,WORLD SPECIALTY INSURANCE CO,TX,CLM10031,AWA71576991,START-EXP-RSV,357-Adjusting Expenses,1,2020-09,WORLD SPECIALTY INSURANCE CO
2020-09-28,422.62,WORLD SPECIALTY INSURANCE CO,TX,CLM10031,AWA71576991,EXPENSE-PAID,357-Adjusting Expenses,1,2020-09,WORLD SPECIALTY INSURANCE CO
2020-12-03,8602.59,WORLD SPECIALTY INSURANCE CO,TX,CLM10031,AWA71576991,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,1,2020-12,WORLD SPECIALTY INSURANCE CO
2020-12-03,2500.0,WORLD SPECIALTY INSURANCE CO,TX,CLM10031,AWA71576991,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,1,2020-12,WORLD SPECIALTY INSURANCE CO
2021-01-07,2500.0,WORLD SPECIALTY INSURANCE CO,TX,CLM10031,AWA71576991,INDEMNITY-PAID,554-INDIA MARINE - EARNED FREIGHT,1,2021-01,WORLD SPECIALTY INSURANCE CO
2021-01-19,2500.0,WORLD SPECIALTY INSURANCE CO,TX,CLM10031,AWA71576991,DED-RECV,551-INDIA MARINE - PRIMARY/REEFER,1,2021-01,WORLD SPECIALTY INSURANCE CO
2020-08-28,25000.0,WORLD SPECIALTY INSURANCE CO,TX,CLM10032,SRB51681614,START-LOSS-RSV,552-INDIA MARINE - TRAILER INTERCHANGE,10,2020-08,WORLD SPECIALTY INSURANCE CO
2020-09-11,800.0,WORLD SPECIALTY INSURANCE CO,TX,CLM10032,SRB51681614,START-EXP-RSV,357-Adjusting Expenses,10,2020-09,WORLD SPECIALTY INSURANCE CO
2020-09-15,543.09,WORLD SPECIALTY INSURANCE CO,TX,CLM10032,SRB51681614,EXPENSE-PAID,357-Adjusting Expenses,10,2020-09,WORLD SPECIALTY INSURANCE CO
2020-08-31,10000.0,WORLD SPECIALTY INSURANCE CO,CA,CLM10033,ZKD79153641,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,9,2020-08,WORLD SPECIALTY INSURANCE CO
2020-09-11,1000.0,WORLD SPECIALTY INSURANCE CO,CA,CLM10033,ZKD79153641,START-EXP-RSV,357-Adjusting Expenses,9,2020-09,WORLD SPECIALTY INSURANCE CO
2020-09-22,490.0,WORLD SPECIALTY INSURANCE CO,CA,CLM10033,ZKD79153641,EXPENSE-PAID,357-Adjusting Expenses,9,2020-09,WORLD SPECIALTY INSURANCE CO
2020-09-02,25000.0,WORLD SPECIALTY INSURANCE CO,IL,CLM10034,BJU20281184,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,10,2020-09,WORLD SPECIALTY INSURANCE CO
2020-09-02,25000.0,WORLD SPECIALTY INSURANCE CO,CA,CLM10035,UQK35470826,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,4,2020-09,WORLD SPECIALTY INSURANCE CO
2020-09-23,2500.0,WORLD SPECIALTY INSURANCE CO,CA,CLM10035,UQK35470826,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,4,2020-09,WORLD SPECIALTY INSURANCE CO
2020-09-23,5000.0,WORLD SPECIALTY INSURANCE CO,CA,CLM10035,UQK35470826,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,4,2020-09,WORLD SPECIALTY INSURANCE CO
2020-09-24,2500.0,WORLD SPECIALTY INSURANCE CO,CA,CLM10035,UQK35470826,INDEMNITY-PAID,554-INDIA MARINE - EARNED FREIGHT,4,2020-09,WORLD SPECIALTY INSURANCE CO
2020-09-24,1800.0,WORLD SPECIALTY INSURANCE CO,CA,CLM10035,UQK35470826,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,4,2020-09,WORLD SPECIALTY INSURANCE CO
2020-09-25,19008.48,WORLD SPECIALTY INSURANCE CO,CA,CLM10035,UQK35470826,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,4,2020-09,WORLD SPECIALTY INSURANCE CO
2020-10-10,2500.0,WORLD SPECIALTY INSURANCE CO,CA,CLM10035,UQK35470826,DED-RECV,551-INDIA MARINE - PRIMARY/REEFER,4,2020-10,WORLD SPECIALTY INSURANCE CO
2020-09-02,25000.0,WORLD SPECIALTY INSURANCE CO,WA,CLM10036,QYD49506344,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,42,2020-09,WORLD SPECIALTY INSURANCE CO
2020-09-25,2500.0,WORLD SPECIALTY INSURANCE CO,WA,CLM10036,QYD49506344,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,42,2020-09,WORLD SPECIALTY INSURANCE CO
2020-09-02,25000.0,WORLD SPECIALTY INSURANCE CO,KY,CLM10037,SHJ62438049,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,1,2020-09,WORLD SPECIALTY INSURANCE CO
2020-09-03,5000.0,WORLD SPECIALTY INSURANCE CO,KY,CLM10037,SHJ62438049,START-LOSS-RSV,558-INDIA MARINE - STORAGE & RECOVERY,1,2020-09,WORLD SPECIALTY INSURANCE CO
2020-09-03,5000.0,WORLD SPECIALTY INSURANCE CO,KY,CLM10037,SHJ62438049,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,1,2020-09,WORLD SPECIALTY INSURANCE CO
2020-09-04,5000.0,WORLD SPECIALTY INSURANCE CO,KY,CLM10037,SHJ62438049,INDEMNITY-PAID,558-INDIA MARINE - STORAGE & RECOVERY,1,2020-09,WORLD SPECIALTY INSURANCE CO
2020-09-04,1956.25,WORLD SPECIALTY INSURANCE CO,KY,CLM10037,SHJ62438049,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,1,2020-09,WORLD SPECIALTY INSURANCE CO
